"Latest: Wavelength (nm)","Latest: Intensity (rel)","Run 1: Wavelength (nm)","Run 1: Intensity (rel)"
918.689200244,0.000433413461538,918.689200244,0.00596129807692
918.862900821,0.000718269230769,918.862900821,0.00415817307692
919.03658318,0.000414903846154,919.03658318,0.00317379807692
919.210247318,0.000463221153846,919.210247318,0.00244254807692
919.383893232,0.000108413461538,919.383893232,0.00166129807692
919.55752092,0.00197860576923,919.55752092,0.00278629807692
919.731130378,0.000270673076923,919.731130378,0.00119879807692
919.904721604,0.000337980769231,919.904721604,0.00138004807692
920.078294595,0.000656971153846,920.078294595,0.00140192307692
920.251849349,0.000355528846154,920.251849349,0.000597596153846
920.425385862,0.000869230769231,920.425385862,0.00102692307692
920.598904133,0.000383173076923,920.598904133,0.000612019230769
920.772404157,0.000378365384615,920.772404157,0.000730048076923
920.945885933,0.000367788461538,920.945885933,0.000888221153846
921.119349457,0.000492307692308,921.119349457,0.00109254807692
921.292794727,0.000411057692308,921.292794727,0.00102379807692
921.46622174,9.01442307692E-05,921.46622174,0.000844471153846
921.639630494,0.000662740384615,921.639630494,0.000924759615385
921.813020985,0.000396634615385,921.813020985,0.000872596153846
921.986393211,0.000439182692308,921.986393211,0.000704326923077
922.15974717,0.000291826923077,922.15974717,0.00106754807692
922.333082857,0.000649759615385,922.333082857,0.000848798076923
922.506400271,0.000662740384615,922.506400271,0.00109639423077
922.679699409,0.000290865384615,922.679699409,0.000692548076923
922.852980268,0.000309615384615,922.852980268,0.000676923076923
923.026242846,0.000205048076923,923.026242846,0.000786298076923
923.199487138,0.000660336538462,923.199487138,0.000590384615385
923.372713144,0.000116826923077,923.372713144,0.00116129807692
923.54592086,0.000611057692308,923.54592086,0.00369879807692
923.719110283,0.000182692307692,923.719110283,0.00997379807692
923.892281411,0.000331009615385,923.892281411,0.0207956730769
924.06543424,0.000698798076923,924.06543424,0.0270300480769
924.238568769,0.000387740384615,924.238568769,0.0312425480769
924.411684993,0.000363461538462,924.411684993,0.0344550480769
924.584782912,0.000456490384615,924.584782912,0.0340831730769
924.757862521,0.000655288461538,924.757862521,0.0279675480769
924.930923818,0.000388221153846,924.930923818,0.0183019230769
925.1039668,0.000550721153846,925.1039668,0.0134237980769
925.276991465,0.000312980769231,925.276991465,0.0110300480769
925.44999781,0.000452884615385,925.44999781,0.00897067307692
925.622985831,0.000546875,925.622985831,0.00793942307692
925.795955527,0.000303365384615,925.795955527,0.00692067307692
925.968906895,0.000158413461538,925.968906895,0.00608629807692
926.141839931,0.000317067307692,926.141839931,0.00587379807692
926.314754633,0.000311298076923,926.314754633,0.00517067307692
926.487650998,0.000299759615385,926.487650998,0.00462067307692
926.660529024,0.000633653846154,926.660529024,0.00496442307692
926.833388708,0.000341105769231,926.833388708,0.00420192307692
927.006230046,0.000351923076923,927.006230046,0.00413004807692
927.179053037,0.000322836538462,927.179053037,0.00416754807692
927.351857677,0.000380288461538,927.351857677,0.00356129807692
927.524643964,0.000155048076923,927.524643964,0.00318942307692
927.697411895,0.000336778846154,927.697411895,0.00335817307692
927.870161467,0.000351923076923,927.870161467,0.00257379807692
928.042892677,0.000171153846154,928.042892677,0.00320504807692
928.215605524,0.000403365384615,928.215605524,0.00327379807692
928.388300003,0.000638701923077,928.388300003,0.00288004807692
928.560976112,0.000691826923077,928.560976112,0.00273629807692
928.733633849,0.000240865384615,928.733633849,0.00172692307692
928.90627321,0.000310817307692,928.90627321,0.00180192307692
929.078894193,0.000298557692308,929.078894193,0.000733894230769
929.251496796,2.57211538462E-05,929.251496796,0.000625480769231
929.424081015,0.000201201923077,929.424081015,0.000789423076923
929.596646847,0.000286057692308,929.596646847,0.000643269230769
929.769194291,0.000149278846154,929.769194291,0.000626201923077
929.941723342,0.000612980769231,929.941723342,0.000652884615385
930.114233999,0.000251442307692,930.114233999,0.00031875
930.286726259,0.000284855769231,930.286726259,0.000305528846154
930.459200118,0.000333413461538,930.459200118,0.000667788461538
930.631655575,0.000220673076923,930.631655575,0.000347115384615
930.804092626,0.000457932692308,930.804092626,0.000942548076923
930.976511268,0.000219711538462,930.976511268,0.000513461538462
931.1489115,0.000289663461538,931.1489115,0.000881009615385
931.321293317,0.000468269230769,931.321293317,0.000576442307692
931.493656718,0.000347596153846,931.493656718,0.000945673076923
931.6660017,0.000285576923077,931.6660017,0.000620913461538
931.838328259,0.000665144230769,931.838328259,0.000480288461538
932.010636393,0.000373557692308,932.010636393,0.00026875
932.1829261,0.000644471153846,932.1829261,0.000362019230769
932.355197376,0.000296153846154,932.355197376,0.000316346153846
932.527450219,0.000468990384615,932.527450219,0.000403365384615
932.699684627,0.000541105769231,932.699684627,0.000736778846154
932.871900595,0.000471634615385,932.871900595,0.000437980769231
933.044098122,0.000157451923077,933.044098122,0.000136538461538
933.216277205,0.000502403846154,933.216277205,0.000867307692308
933.388437841,0.000179807692308,933.388437841,0.000646153846154
933.560580028,0.000386778846154,933.560580028,0.000620432692308
933.732703761,0.000459615384615,933.732703761,0.000589182692308
933.90480904,0.000328605769231,933.90480904,0.000399519230769
934.076895861,0.000336538461538,934.076895861,0.000938221153846
934.24896422,0.000332692307692,934.24896422,0.000581971153846
934.421014117,0.000610817307692,934.421014117,0.000334855769231
934.593045547,0.000240625,934.593045547,0.000299278846154
934.765058508,0.000466826923077,934.765058508,0.000445432692308
934.937052998,0.000741346153846,934.937052998,0.00051875
935.109029013,0.000383653846154,935.109029013,0.000589903846154
935.280986551,0.000464663461538,935.280986551,0.000519471153846
935.452925608,0.000309855769231,935.452925608,0.000486538461538
935.624846183,0.000466346153846,935.624846183,0.000602403846154
935.796748273,0.000214663461538,935.796748273,0.000405769230769
935.968631874,0.000265144230769,935.968631874,0.000670913461538
936.140496984,0.000345913461538,936.140496984,0.000303365384615
936.312343601,0.000383413461538,936.312343601,0.000508894230769
936.484171721,0.000287980769231,936.484171721,0.000447115384615
936.655981341,0.000392788461538,936.655981341,0.000870673076923
936.82777246,0.000249038461538,936.82777246,0.00121225961538
936.999545074,0.000282211538462,936.999545074,0.00133629807692
937.17129918,0.000290384615385,937.17129918,0.00233317307692
937.343034776,0.000227163461538,937.343034776,0.00228317307692
937.514751859,0.000492548076923,937.514751859,0.00230817307692
937.686450426,0.000531971153846,937.686450426,0.00133317307692
937.858130474,0.0003875,937.858130474,0.00118629807692
938.029792002,0.000565625,938.029792002,0.00137379807692
938.201435005,0.000469230769231,938.201435005,0.00101442307692
938.373059481,0.000453365384615,938.373059481,0.000541586538462
938.544665428,0.000270673076923,938.544665428,0.000514663461538
938.716252842,0.000561057692308,938.716252842,0.00120504807692
938.887821721,0.000320432692308,938.887821721,0.000513942307692
939.059372063,0.000369230769231,939.059372063,0.000786298076923
939.230903864,0.000326923076923,939.230903864,0.000905048076923
939.402417121,0.00124423076923,939.402417121,0.00132067307692
939.573911833,0.000441105769231,939.573911833,0.000702644230769
939.745387995,0.000349038461538,939.745387995,0.000290144230769
939.916845606,0.000278605769231,939.916845606,0.000626201923077
940.088284663,0.000216586538462,940.088284663,0.000558894230769
940.259705162,0.000149519230769,940.259705162,0.000205288461538
940.431107102,0.000343028846154,940.431107102,0.000526201923077
940.602490478,0.000250721153846,940.602490478,0.000445673076923
940.77385529,0.000268509615385,940.77385529,0.000621634615385
940.945201533,3.48557692308E-05,940.945201533,0.000258413461538
941.116529206,0.000211298076923,941.116529206,0.000423076923077
941.287838305,0.000242548076923,941.287838305,0.000417067307692
941.459128827,0.000331971153846,941.459128827,0.000641346153846
941.63040077,0.000703846153846,941.63040077,0.000636298076923
941.801654132,0.000437019230769,941.801654132,0.000658653846154
941.972888908,0.000514903846154,941.972888908,0.000638942307692
942.144105098,0.000461298076923,942.144105098,0.000456009615385
942.315302697,0.000364182692308,942.315302697,0.000388221153846
942.486481703,0.000217788461538,942.486481703,0.000344230769231
942.657642113,0.000203365384615,942.657642113,0.000585817307692
942.828783925,0.000184375,942.828783925,0.000431730769231
942.999907136,9.80769230769E-05,942.999907136,0.000348798076923
943.171011743,0.000483173076923,943.171011743,0.000212019230769
943.342097743,0.000230288461538,943.342097743,8.94230769231E-05
943.513165134,0.000344230769231,943.513165134,0.000417067307692
943.684213912,0.000633413461538,943.684213912,0.000930769230769
943.855244076,0.000449038461538,943.855244076,0.000589423076923
944.026255621,7.45192307692E-05,944.026255621,0.000328846153846
944.197248547,0.000408653846154,944.197248547,0.000687019230769
944.368222849,0.000313942307692,944.368222849,4.0625E-05
944.539178525,0.000156009615385,944.539178525,0.000341826923077
944.710115572,0.000196394230769,944.710115572,0.000312740384615
944.881033988,0.000339663461538,944.881033988,0.000476442307692
945.051933769,0.000205288461538,945.051933769,0.000207211538462
945.222814914,0.000733413461538,945.222814914,0.000951923076923
945.393677419,0.000323317307692,945.393677419,0.000347355769231
945.564521281,0.000314903846154,945.564521281,0.000517548076923
945.735346498,0.000246394230769,945.735346498,0.000148557692308
945.906153067,0.000115865384615,945.906153067,0.000179807692308
946.076940985,0.000431009615385,946.076940985,0.000396394230769
946.24771025,0.000129326923077,946.24771025,0.000281971153846
946.418460858,0.000463701923077,946.418460858,0.000640144230769
946.589192808,0.000213701923077,946.589192808,0.000500240384615
946.759906095,0.000420192307692,946.759906095,0.000475240384615
946.930600718,0.000417548076923,946.930600718,0.000363461538462
947.101276674,0.000336298076923,947.101276674,0.000351442307692
947.27193396,0.000306730769231,947.27193396,0.000612019230769
947.442572572,0.000189903846154,947.442572572,0.000183173076923
947.61319251,0.000622115384615,947.61319251,0.000355528846154
947.783793769,0.000434134615385,947.783793769,0.000404326923077
947.954376346,0.000632932692308,947.954376346,0.000512980769231
948.12494024,0.000403365384615,948.12494024,0.000467788461538
948.295485448,0.000226442307692,948.295485448,0.000413461538462
948.466011966,0.000350721153846,948.466011966,0.000221634615385
948.636519792,0.000851682692308,948.636519792,0.00111754807692
948.807008923,0.000532932692308,948.807008923,0.000259134615385
948.977479357,0.000125240384615,948.977479357,0.000187740384615
949.14793109,0.000168269230769,949.14793109,0.000496394230769
949.31836412,0.000656490384615,949.31836412,0.000315384615385
949.488778444,0.000120432692308,949.488778444,0.000242548076923
949.65917406,0.000367788461538,949.65917406,0.000264903846154
949.829550964,0.000221394230769,949.829550964,0.000144951923077
949.999909154,0.000219471153846,949.999909154,0.000290865384615
950.170248627,0.000293990384615,950.170248627,1.97115384615E-05
950.340569381,0.000319711538462,950.340569381,0.000230288461538
950.510871412,0.000291586538462,950.510871412,0.000252403846154
950.681154718,0.000267548076923,950.681154718,0.000251442307692
950.851419296,0.000605528846154,950.851419296,0.000537980769231
951.021665144,0.000365144230769,951.021665144,0.000465625
951.191892258,0.000221634615385,951.191892258,0.000461538461538
951.362100635,0.000393269230769,951.362100635,0.000226923076923
951.532290274,0.000218990384615,951.532290274,0.000367307692308
951.702461172,0.000529567307692,951.702461172,0.000724759615385
951.872613324,0.000212740384615,951.872613324,0.000482692307692
952.04274673,0.000549038461538,952.04274673,0.000347596153846
952.212861386,0.000644471153846,952.212861386,0.000497115384615
952.382957289,0.000391346153846,952.382957289,0.000338221153846
952.553034436,0.000194471153846,952.553034436,0.000166105769231
952.723092826,0.000338701923077,952.723092826,0.000492788461538
952.893132454,0.000252644230769,952.893132454,0.000339903846154
953.063153319,0.000444230769231,953.063153319,0.000378125
953.233155417,0.000343509615385,953.233155417,0.000451201923077
953.403138746,0.000394471153846,953.403138746,0.000321634615385
953.573103303,0.000216346153846,953.573103303,0.000357932692308
953.743049085,0.000335096153846,953.743049085,0.000645432692308
953.91297609,0.000380048076923,953.91297609,0.000326923076923
954.082884315,0.000218269230769,954.082884315,0.000420913461538
954.252773756,0.0004875,954.252773756,0.000374038461538
954.422644412,0.000381971153846,954.422644412,0.000325
954.59249628,0.000303125,954.59249628,0.000200961538462
954.762329356,0.000381971153846,954.762329356,0.000145192307692
954.932143638,0.000115384615385,954.932143638,0.000429567307692
955.101939123,0.000272115384615,955.101939123,0.000299759615385
955.271715809,0.000583173076923,955.271715809,0.000364182692308
955.441473692,0.000417548076923,955.441473692,0.000248317307692
955.611212771,0.000228846153846,955.611212771,0.000677644230769
955.780933041,0.000185576923077,955.780933041,0.000564663461538
955.950634502,0.000306490384615,955.950634502,0.000113942307692
956.120317148,0.000221153846154,956.120317148,0.000519471153846
956.289980979,0.000345673076923,956.289980979,0.000318269230769
956.459625991,0.000458413461538,956.459625991,0.000222836538462
956.629252182,0.000528605769231,956.629252182,0.000561538461538
956.798859548,0.000225480769231,956.798859548,0.000367067307692
956.968448087,0.00182548076923,956.968448087,0.00169567307692
957.138017796,0.000475721153846,957.138017796,0.000184855769231
957.307568673,0.000402403846154,957.307568673,0.000486538461538
957.477100714,0.000657932692308,957.477100714,0.000567548076923
957.646613918,0.000207932692308,957.646613918,0.00036875
957.81610828,0.000273798076923,957.81610828,0.000613461538462
957.985583799,0.000349759615385,957.985583799,0.000214423076923
958.155040471,0.000186298076923,958.155040471,0.000166826923077
958.324478295,0.000196875,958.324478295,0.000326923076923
958.493897266,0.000223317307692,958.493897266,0.000303365384615
958.663297383,0.000666346153846,958.663297383,0.000719471153846
958.832678643,0.000285336538462,958.832678643,0.000254086538462
959.002041042,0.000355048076923,959.002041042,0.000583173076923
959.171384579,0.000232932692308,959.171384579,0.000407932692308
959.34070925,0.000176201923077,959.34070925,0.000278365384615
959.510015052,0.000741105769231,959.510015052,0.000861778846154
959.679301984,0.000302403846154,959.679301984,0.000361057692308
959.848570041,0.000625240384615,959.848570041,0.000821875
960.017819222,0.000187019230769,960.017819222,0.000129326923077
960.187049524,0.000586538461538,960.187049524,0.000456971153846
960.356260943,0.000198798076923,960.356260943,0.000523798076923
960.525453477,0.00025,960.525453477,0.000662980769231
960.694627124,0.000192307692308,960.694627124,0.000312259615385
960.863781881,0.000769230769231,960.863781881,0.000719471153846
961.032917744,0.000160096153846,961.032917744,0.000215625
961.202034711,0.000518028846154,961.202034711,0.000434615384615
961.37113278,0.000382692307692,961.37113278,0.000735096153846
961.540211947,0.000289903846154,961.540211947,0.000383173076923
961.70927221,0.000261298076923,961.70927221,0.000474038461538
961.878313566,0.000202163461538,961.878313566,0.000472115384615
962.047336012,0.000595432692308,962.047336012,0.000569230769231
962.216339546,0.000393028846154,962.216339546,0.000319711538462
962.385324164,0.000411778846154,962.385324164,0.000603846153846
962.554289865,0.000642788461538,962.554289865,0.000986298076923
962.723236645,0.000125240384615,962.723236645,0.000233413461538
962.892164501,0.000306971153846,962.892164501,0.000306009615385
963.061073432,0.000168269230769,963.061073432,0.000572836538462
963.229963433,0.0006875,963.229963433,0.000381490384615
963.398834502,0.000672355769231,963.398834502,0.000737019230769
963.567686638,0.00060625,963.567686638,0.000518269230769
963.736519835,0.000581971153846,963.736519835,0.000868509615385
963.905334093,0.000537019230769,963.905334093,0.000219711538462
964.074129408,0.000333894230769,964.074129408,0.000377403846154
964.242905778,0.000353605769231,964.242905778,0.000326682692308
964.411663199,0.000254567307692,964.411663199,0.000344951923077
964.580401669,0.000455048076923,964.580401669,0.000371875
964.749121186,0.000290865384615,964.749121186,0.000282451923077
964.917821746,0.000225480769231,964.917821746,0.000575
965.086503346,0.000133413461538,965.086503346,0.000326923076923
965.255165985,0.000270673076923,965.255165985,0.0003
965.423809659,0.000125961538462,965.423809659,0.000420432692308
965.592434365,0.000356009615385,965.592434365,0.000501442307692
965.761040101,0.000772355769231,965.761040101,0.000453365384615
965.929626864,0.000301442307692,965.929626864,0.000314182692308
966.098194651,0.000307692307692,966.098194651,0.000246153846154
966.26674346,0.000342307692308,966.26674346,0.000526923076923
966.435273287,0.000152403846154,966.435273287,0.000458894230769
966.60378413,0.000543990384615,966.60378413,0.00188629807692
966.772275987,0.000117548076923,966.772275987,0.00423004807692
966.940748854,0.000386298076923,966.940748854,0.00832692307692
967.109202728,0.000587740384615,967.109202728,0.0123425480769
967.277637608,0.000288942307692,967.277637608,0.0146300480769
967.446053489,0.000172836538462,967.446053489,0.0156675480769
967.61445037,0.000420432692308,967.61445037,0.0160987980769
967.782828248,0.000541105769231,967.782828248,0.0154144230769
967.951187119,0.000463942307692,967.951187119,0.0116050480769
968.119526982,0.000149278846154,968.119526982,0.00823004807692
968.287847833,0.000454086538462,968.287847833,0.00689254807692
968.456149669,0.000509855769231,968.456149669,0.00609254807692
968.624432489,0.000881490384615,968.624432489,0.00617692307692
968.792696289,0.000188221153846,968.792696289,0.00478317307692
968.960941066,0.000300961538462,968.960941066,0.00420192307692
969.129166817,0.000147355769231,969.129166817,0.00395192307692
969.297373541,0.000258413461538,969.297373541,0.00373629807692
969.465561233,0.000681730769231,969.465561233,0.00362692307692
969.633729892,0.000537980769231,969.633729892,0.00371754807692
969.801879515,0.000526442307692,969.801879515,0.00359567307692
969.970010098,0.000142548076923,969.970010098,0.00281129807692
970.138121639,0.000675240384615,970.138121639,0.00324879807692
970.306214136,0.000518269230769,970.306214136,0.00310504807692
970.474287586,0.000238942307692,970.474287586,0.00265192307692
970.642341985,0.000132451923077,970.642341985,0.00259567307692
970.810377331,0.000602403846154,970.810377331,0.00260504807692
970.978393622,0.000283413461538,970.978393622,0.00220817307692
971.146390854,0.000272836538462,971.146390854,0.00190192307692
971.314369025,0.000493028846154,971.314369025,0.00191442307692
971.482328132,0.000368990384615,971.482328132,0.00189567307692
971.650268172,0.000516105769231,971.650268172,0.00237067307692
971.818189143,0.000127644230769,971.818189143,0.00158317307692
971.986091041,0.000509134615385,971.986091041,0.00198317307692
972.153973865,0.000501442307692,972.153973865,0.00175817307692
972.321837611,0.000433653846154,972.321837611,0.00121754807692
972.489682276,0.000264663461538,972.489682276,0.000874519230769
972.657507858,0.000200961538462,972.657507858,0.000736298076923
972.825314355,0.000341346153846,972.825314355,0.000641105769231
972.993101762,0.000258653846154,972.993101762,0.000814423076923
973.160870078,0.000485817307692,973.160870078,0.000459615384615
973.3286193,0.000551201923077,973.3286193,0.000447355769231
973.496349424,0.000346394230769,973.496349424,0.000827644230769
973.664060449,0.000447836538462,973.664060449,0.000331730769231
973.831752372,0.000412019230769,973.831752372,0.000433413461538
973.999425189,0.000123798076923,973.999425189,0.000156009615385
974.167078898,0.000129567307692,974.167078898,0.000655769230769
974.334713497,0.000283894230769,974.334713497,0.000378125
974.502328981,0.000489903846154,974.502328981,0.000617307692308
974.66992535,0.000509134615385,974.66992535,0.000605048076923
974.8375026,0.000425240384615,974.8375026,0.000254326923077
975.005060727,0.000645432692308,975.005060727,0.000666105769231
975.17259973,9.51923076923E-05,975.17259973,0.000431490384615
975.340119606,0.000412980769231,975.340119606,0.000397115384615
975.507620352,0.000155048076923,975.507620352,0.000266346153846
975.675101965,0.000256971153846,975.675101965,0.000298317307692
975.842564443,0.000337980769231,975.842564443,0.00025625
976.010007782,0.000385336538462,976.010007782,0.000258173076923
976.17743198,0.000710096153846,976.17743198,0.000536778846154
976.344837034,0.000554807692308,976.344837034,0.000610817307692
976.512222942,0.000245432692308,976.512222942,0.000598798076923
976.6795897,0.000182451923077,976.6795897,0.000302644230769
976.846937306,0.000184855769231,976.846937306,0.000253846153846
977.014265757,0.000801682692308,977.014265757,0.000449038461538
977.181575051,0.000234855769231,977.181575051,0.000125480769231
977.348865184,0.000637980769231,977.348865184,0.000643990384615
977.516136155,0.000552403846154,977.516136155,0.000501923076923
977.683387959,0.000297836538462,977.683387959,0.000372355769231
977.850620595,0.000372596153846,977.850620595,0.000186298076923
978.017834059,0.000175240384615,978.017834059,0.000254807692308
978.18502835,0.000425240384615,978.18502835,0.000494471153846
978.352203463,0.000534855769231,978.352203463,0.000391826923077
978.519359397,0.000399038461538,978.519359397,0.000270432692308
978.686496148,0.000466105769231,978.686496148,0.000465865384615
978.853613714,0.000319471153846,978.853613714,0.000365144230769
979.020712093,0.000313461538462,979.020712093,0.000453846153846
979.18779128,0.000609134615385,979.18779128,0.000750961538462
979.354851275,0.000310576923077,979.354851275,0.000694230769231
979.521892073,0.000335336538462,979.521892073,0.000680048076923
979.688913672,0.000236538461538,979.688913672,0.00100504807692
979.855916069,0.000458894230769,979.855916069,0.00143629807692
980.022899262,0.000267548076923,980.022899262,0.00148942307692
980.189863248,0.000256490384615,980.189863248,0.00144567307692
980.356808024,0.000468028846154,980.356808024,0.00147067307692
980.523733587,0.000394230769231,980.523733587,0.000998798076923
980.690639935,0.000392307692308,980.690639935,0.00106129807692
980.857527065,0.000452884615385,980.857527065,0.000922596153846
981.024394973,0.000384375,981.024394973,0.00104567307692
981.191243658,0.000766105769231,981.191243658,0.00115817307692
981.358073117,0.000270913461538,981.358073117,0.000967548076923
981.524883346,0.000483653846154,981.524883346,0.00106442307692
981.691674343,0.000570673076923,981.691674343,0.000880048076923
981.858446106,0.000426682692308,981.858446106,0.000695673076923
982.025198631,0.000316346153846,982.025198631,0.000734615384615
982.191931916,0.000356730769231,982.191931916,0.000316826923077
982.358645958,0.000467548076923,982.358645958,0.000757451923077
982.525340754,0.000257692307692,982.525340754,0.000740144230769
982.692016301,0.000243990384615,982.692016301,0.000519230769231
982.858672598,0.000348076923077,982.858672598,0.000487259615385
983.02530964,0.000640865384615,983.02530964,0.00118942307692
983.191927426,0.000240625,983.191927426,0.000336057692308
983.358525952,0.000372115384615,983.358525952,0.000460576923077
983.525105215,0.000531490384615,983.525105215,0.000395192307692
983.691665214,0.000610096153846,983.691665214,0.000386298076923
983.858205945,0.000334855769231,983.858205945,0.000582211538462
984.024727405,0.000145913461538,984.024727405,0.000315865384615
984.191229593,0.000201923076923,984.191229593,0.000600240384615
984.357712504,0.000612980769231,984.357712504,0.000565865384615
984.524176136,0.000349278846154,984.524176136,0.000560817307692
984.690620487,0.00156298076923,984.690620487,0.00168629807692
984.857045553,0.000670673076923,984.857045553,0.000659375
985.023451333,0.000245192307692,985.023451333,0.000660576923077
985.189837822,0.000316346153846,985.189837822,0.000492548076923
985.356205019,0.000294471153846,985.356205019,0.000137980769231
985.522552921,0.000247596153846,985.522552921,0.000219230769231
985.688881524,0.000287259615385,985.688881524,0.000222596153846
985.855190827,0.000316586538462,985.855190827,0.000371394230769
986.021480826,0.000263942307692,986.021480826,0.000376682692308
986.187751519,0.000198317307692,986.187751519,0.000625480769231
986.354002903,0.0004375,986.354002903,0.000418028846154
986.520234974,0.000420673076923,986.520234974,0.000909134615385
986.686447732,0.000214423076923,986.686447732,0.000324519230769
986.852641171,0.000203365384615,986.852641171,0.000195673076923
987.018815291,0.000258173076923,987.018815291,0.00035625
987.184970088,0.000380048076923,987.184970088,0.0005625
987.351105559,0.000498076923077,987.351105559,0.000482451923077
987.517221702,0.000252163461538,987.517221702,0.000406009615385
987.683318514,0.000775480769231,987.683318514,0.00118004807692
987.849395992,0.000341346153846,987.849395992,0.000216826923077
988.015454133,0.000398317307692,988.015454133,0.000606971153846
988.181492935,0.000271394230769,988.181492935,0.000409134615385
988.347512394,0.000664423076923,988.347512394,0.000622596153846
988.513512509,0.000187019230769,988.513512509,0.000247836538462
988.679493276,5.98557692308E-05,988.679493276,0.000168509615385
988.845454693,0.000211057692308,988.845454693,0.000105528846154
989.011396756,0.000256009615385,989.011396756,0.000344230769231
989.177319464,0.000309375,989.177319464,0.000381730769231
989.343222813,0.000320192307692,989.343222813,0.000465144230769
989.5091068,0.000378365384615,989.5091068,0.000298076923077
989.674971424,0.000797355769231,989.674971424,0.000272355769231
989.84081668,0.000545432692308,989.84081668,0.000265625
990.006642567,0.000584855769231,990.006642567,0.000415625
990.172449081,0.000114423076923,990.172449081,0.000368269230769
990.33823622,0.000400961538462,990.33823622,0.000324519230769
990.504003981,0.000166586538462,990.504003981,0.000258653846154
990.669752361,0.000388461538462,990.669752361,0.000335096153846
990.835481358,0.000405769230769,990.835481358,0.000708173076923
991.001190968,0.000444951923077,991.001190968,0.000513701923077
991.16688119,0.000228365384615,991.16688119,0.000139663461538
991.33255202,0.000275721153846,991.33255202,0.000218028846154
991.498203455,0.000120432692308,991.498203455,0.000401682692308
991.663835494,0.000731490384615,991.663835494,0.000578605769231
991.829448132,0.000391105769231,991.829448132,0.000497355769231
991.995041367,0.000386057692308,991.995041367,0.000512019230769
992.160615197,0.000519711538462,992.160615197,0.000674759615385
992.326169619,0.000378605769231,992.326169619,0.000672115384615
992.491704629,0.000269230769231,992.491704629,0.000448076923077
992.657220226,0.000601923076923,992.657220226,0.000443269230769
992.822716406,0.000285096153846,992.822716406,0.000551201923077
992.988193168,0.000530048076923,992.988193168,0.000455528846154
993.153650507,0.000383413461538,993.153650507,0.000284134615385
993.319088421,0.000414903846154,993.319088421,0.000399519230769
993.484506907,0.000649278846154,993.484506907,0.000533653846154
993.649905964,0.00050625,993.649905964,0.000368269230769
993.815285587,0.000337259615385,993.815285587,0.000642548076923
993.980645775,0.000537740384615,993.980645775,0.000658894230769
994.145986524,0.000228365384615,994.145986524,0.000221153846154
994.311307831,0.000353365384615,994.311307831,0.000286538461538
994.476609695,0.000572836538462,994.476609695,0.000556730769231
994.641892112,0.000340865384615,994.641892112,0.000163221153846
994.807155079,0.000482211538462,994.807155079,0.000659375
994.972398594,0.000255048076923,994.972398594,0.000495192307692
995.137622654,0.000230528846154,995.137622654,0.000289903846154
995.302827256,0.000376442307692,995.302827256,0.000666105769231
995.468012397,0.000308173076923,995.468012397,0.000445673076923
995.633178075,0.000252884615385,995.633178075,0.000195432692308
995.798324287,0.000326923076923,995.798324287,0.000317307692308
995.96345103,0.000571634615385,995.96345103,0.000337980769231
996.128558301,0.000318509615385,996.128558301,0.000115865384615
996.293646098,0.000123557692308,996.293646098,0.000336298076923
996.458714418,0.000218269230769,996.458714418,0.000152644230769
996.623763258,0.000323317307692,996.623763258,0.000265384615385
996.788792616,0.000289182692308,996.788792616,9.6875E-05
996.953802488,0.000407932692308,996.953802488,0.000334134615385
997.118792872,0.000153605769231,997.118792872,0.000225240384615
997.283763765,0.000420673076923,997.283763765,0.000157211538462
997.448715164,0.000550240384615,997.448715164,0.000354567307692
997.613647067,0.000334134615385,997.613647067,0.000669711538462
997.778559471,0.000128605769231,997.778559471,0.000282451923077
997.943452372,0.000322115384615,997.943452372,0.000198557692308
998.10832577,0.000278125,998.10832577,0.000254326923077
998.273179659,0.000594230769231,998.273179659,0.000499759615385
998.438014039,0.000497115384615,998.438014039,0.000264182692308
998.602828906,0.000582932692308,998.602828906,0.000764423076923
998.767624257,0.000518028846154,998.767624257,0.000483894230769
998.932400089,0.000527163461538,998.932400089,0.000299519230769
999.097156401,0.000453365384615,999.097156401,0.000605769230769
999.261893188,0.000355769230769,999.261893188,0.000431490384615
999.426610449,0.00061875,999.426610449,0.000615384615385
999.59130818,0.000131730769231,999.59130818,0.000279807692308
999.755986379,0.000595673076923,999.755986379,0.000322355769231
999.920645043,0.000334375,999.920645043,0.000724759615385
1000.08528417,0.000793028846154,1000.08528417,0.000708173076923
1000.24990376,0.000463701923077,1000.24990376,0.000482692307692
1000.4145038,0.000439903846154,1000.4145038,0.000483173076923
1000.57908429,0.000255048076923,1000.57908429,0.000246394230769
1000.74364524,0.000104567307692,1000.74364524,0.000254326923077
1000.90818664,0.000314423076923,1000.90818664,0.000323557692308
1001.07270848,0.000375480769231,1001.07270848,0.000271634615385
1001.23721077,0.000392307692308,1001.23721077,0.000319230769231
1001.40169349,0.000233413461538,1001.40169349,0.000608894230769
1001.56615665,0.000569230769231,1001.56615665,0.000727884615385
1001.73060025,0.000544230769231,1001.73060025,0.000386538461538
1001.89502428,0.000414182692308,1001.89502428,0.000350480769231
1002.05942874,0.000328365384615,1002.05942874,0.000646394230769
1002.22381363,0.000371394230769,1002.22381363,0.000649519230769
1002.38817894,2.54807692308E-05,1002.38817894,0.000474278846154
1002.55252467,0.000570192307692,1002.55252467,0.000353605769231
1002.71685081,0.000379326923077,1002.71685081,0.000524519230769
